8.96875, 63.0
8.96875, 64.0
8.96875, 65.0
8.96875, 65.0
8.96875, 65.0
8.96875, 65.0
8.96875, 67.0
8.96875, 67.0
8.96875, 72.0
8.96875, 75.0
8.96875, 76.0
8.96875, 77.0
8.96875, 77.0
9.0, 38.0
9.0, 38.0
9.0, 38.0
9.0, 50.0
9.0, 50.0
9.0, 50.0
9.0, 60.0
9.0, 60.0
9.0, 62.0
9.0, 62.0
9.0, 62.0
9.0, 62.0
9.0, 62.0
9.0, 62.0
9.0, 64.0
9.0, 64.0
9.0, 64.0
9.0, 72.0
9.0, 72.0
9.0, 74.0
9.0, 74.0
9.0, 76.0
9.3125, 50.0
9.3125, 53.0
9.3125, 53.0
9.3125, 53.0
9.3125, 53.0
9.3125, 60.0
9.3125, 65.0
9.3125, 65.0
9.3125, 67.0
9.3125, 72.0
9.3125, 75.0
9.3125, 75.0
9.3125, 77.0
9.3125, 77.0
9.3125, 77.0
9.3125, 79.0
9.3125, 89.0
9.3125, 89.0
9.375, 50.0
9.375, 52.0
9.375, 52.0
9.375, 52.0
9.375, 52.0
9.375, 60.0
9.375, 64.0
9.375, 64.0
9.375, 66.0
9.375, 72.0
9.375, 74.0
9.375, 74.0
9.375, 76.0
9.375, 76.0
9.375, 76.0
9.375, 78.0
9.375, 88.0
9.375, 88.0
9.4375, 50.0
9.4375, 50.0
9.4375, 50.0
9.4375, 50.0
9.4375, 50.0
9.4375, 60.0
9.4375, 62.0
9.4375, 62.0
9.4375, 64.0
9.4375, 72.0
9.4375, 72.0
9.4375, 72.0
9.4375, 74.0
9.4375, 74.0
9.4375, 74.0
9.4375, 76.0
9.4375, 86.0
9.4375, 86.0
9.5, 45.0
9.5, 45.0
9.5, 55.0
9.5, 57.0
9.5, 57.0
9.5, 57.0
9.5, 67.0
9.5, 69.0
9.5, 69.0
9.5, 71.0
9.5, 79.0
9.5, 79.0
9.5, 81.0
9.5, 81.0
9.5, 81.0
9.5, 83.0
9.5, 93.0
9.5, 93.0
9.625, 43.0
9.625, 45.0
9.625, 55.0
9.625, 55.0
9.625, 55.0
9.625, 55.0
9.625, 67.0
9.625, 67.0
9.625, 67.0
9.625, 69.0
9.625, 77.0
9.625, 77.0
9.625, 79.0
9.625, 79.0
9.625, 79.0
9.625, 81.0
9.625, 91.0
9.625, 91.0
9.75, 40.0
9.75, 45.0
9.75, 52.0
9.75, 52.0
9.75, 52.0
9.75, 55.0
9.75, 64.0
9.75, 64.0
9.75, 66.0
9.75, 67.0
9.75, 74.0
9.75, 74.0
9.75, 76.0
9.75, 76.0
9.75, 76.0
9.75, 78.0
9.75, 88.0
9.75, 88.0
9.875, 45.0
9.875, 45.0
9.875, 55.0
9.875, 57.0
9.875, 57.0
9.875, 57.0
9.875, 67.0
9.875, 69.0
9.875, 69.0
9.875, 71.0
9.875, 79.0
9.875, 79.0
9.875, 81.0
9.875, 81.0
9.875, 81.0
9.875, 83.0
9.875, 93.0
9.875, 93.0
10.0, 50.0
10.0, 50.0
10.0, 60.0
10.0, 60.0
10.0, 62.0
10.0, 62.0
10.0, 62.0
10.0, 62.0
10.0, 62.0
10.0, 64.0
10.0, 64.0
10.0, 72.0
10.0, 72.0
10.0, 74.0
10.0, 74.0
10.0, 74.0
10.0, 76.0
10.0, 76.0
10.0, 86.0
10.0, 86.0
10.25, 45.0
10.25, 45.0
10.25, 55.0
10.25, 57.0
10.25, 57.0
10.25, 57.0
10.25, 57.0
10.25, 61.0
10.25, 61.0
10.25, 63.0
10.25, 64.0
10.25, 64.0
10.25, 66.0
10.25, 67.0
10.25, 69.0
